fname,dialogue,summary,topic
train_10628_ss,"#Person2#: 보브를 몇 년 동안 못 만났어요. 어떻게 지내나요?
#Person1#: 이혼 후에 혼자 지내고 있는 것 같아요.
#Person2#: 힘든 시기를 극복하고 재혼했을 줄 알았어요.
#Person1#: 아니요, 한 번 겪어보니 조심스럽다며, 혼자 지내는 게 더 낫다고 하더라고요.","#Person1#는 #Person2#에게 보브가 이혼 후 혼자 지내고 있으며, 한 번의 경험 이후 재혼보다는 독신으로 지내는 것을 선택했다고 이야기합니다.",이혼 후 독신 생활
train_2446_ss,"#Person2#: 저, 예금 계좌를 만들고 싶은데 어떻게 해야 되나요?
#Person1#: 알겠습니다, 양식을 작성해 주셔야 하고요. 신분증 세 가지를 보여주셔야 합니다.
#Person2#: 운전면허증, 회원 카드, 여권이 있는데 괜찮을까요?
#Person1#: 네, 괜찮습니다. 보여주세요.
#Person2#: 계좌에 입금할 최소 금액이 얼마인가요?
#Person1#: 최소 입금 금액은 10달러입니다.
#Person2#: 감사합니다.","#Person1#는 #Person2#이 예금 계좌를 개설하는 과정을 도우며, 최소 입금 금액이 10달러임을 안내합니다.",은행 계좌 개설
train_5692_ss,"#Person2#: 그린 씨, 협상이 예술이라고 생각하세요?
#Person1#: 음, 제 생각에는 협상은 예술이자 과학이에요. 협상은 과학적으로 준비할 수 있지만, 실제 진행은 예술적인 감각과 관련이 많아요. 협상의 과학적인 부분은 전략을 세우는 것과 관련되죠. 무엇을 원하는지, 무엇을 줄 수 있는지를 결정하는 부분이에요. 그리고 전술도 포함돼요. 어떻게 접근할지, 처음 협상의 입장을 최종 목표와 다르게 설정할 것인지도 생각해야 하죠. 행동적인 측면도 중요한 부분이에요.
#Person2#: 행동적인 측면이란 무엇인가요?
#Person1#: 여기에 예술의 요소가 들어간다고 생각해요. 행동에서 연기자가 될 수 있고, 실제로 좋아하는 걸 싫어하는 척할 수도 있고 필요 없는 걸 좋아하는 척할 수도 있어요. 또는, 모든 것을 정직하게 하는 정직한 협상자가 될 수도 있죠. 예술적인 부분은 협상 과정에서 나오는 신호에 즉각 반응하는 데 있다고 봐요. 그 신호는 말로 될 수도 있고, 몸짓일 수도 있어요. 여기서 예술적인 감각이 드러나는 거죠.
#Person2#: 그래서 결국 두 가지 유형의 협상자가 있다고 보시는군요. 연기자나 정직한 사람 말이에요.
#Person1#: 맞아요. 그리고 두 유형 모두 잘 작용할 수 있어요. 정직한 협상자는 특정 상황에서 효과적일 수 있고, 다른 경우엔 연기자가 필요할 수 있죠.","그린 씨는 협상이 예술이자 과학이라고 하며, 행동적인 측면에 대해 설명합니다. 협상자는 연기자 또는 정직한 사람일 수 있으며 두 경우 모두 상황에 따라 효과적일 수 있습니다.",협상 기술
train_86_ss,"#Person2#: 내일까지 12페이지부터 20페이지까지 읽고, 21페이지에 있는 연습 문제 1번부터 10번까지 해 오세요.
#Person1#: 숙제는 타이핑해야 하나요?
#Person2#: 아니요. 리포트를 쓸 때만 그렇게 하시면 돼요.
#Person1#: 다른 건 없나요?
#Person2#: 계산기가 없는 사람은 하나 준비하세요.
#Person1#: 수업 중에 계산기를 써도 되나요?
#Person2#: 네. 그리고 오늘 배운 내용도 저녁에 복습하세요. 내일 작은 퀴즈가 있을지도 몰라요.","#Person2#이 #Person1#에게 숙제를 주고, 계산기를 준비하며 오늘 학습한 내용을 복습하도록 안내합니다.",숙제 지시
train_7104_ss,"#Person2#: 너희 나라에서 인기 있는 운동은 뭐야?
#Person1#: 여름에는 수영, 겨울에는 스케이트 타기. 너는 어떤 운동 좋아해?
#Person2#: 조깅이랑 볼링. 너 혹시 태극권 하는 법 알아?
#Person1#: 응, 알아. 중국에서는 아침 일찍 태극권 하는 사람들이 많아. 건강 유지에 좋아. 300년 이상의 역사를 가지고 있어.
#Person2#: 배우기 쉬워?
#Person1#: 응, 쉬워. 원하면 내가 가르쳐줄게.
#Person2#: 고마워. 나도 너한테 볼링 가르쳐줄게.
#Person1#: 좋아. 서로 도와주자.","#Person2#과 #Person1#가 각자의 나라에서 인기 있는 운동에 대해 이야기하고, 서로 볼링과 태극권을 가르쳐주기로 합니다.",스포츠
train_7021_ss,"#Person2#: 그녀가 무슨 말 하는지 이해가 돼?
#Person1#: 아니, 도통 모르겠어.
#Person2#: 그 여자가 그리스어가 아니라 프랑스어로 말하는 거야.
#Person1#: 그렇지. 내가 못 알아듣겠다는 뜻이야.
#Person2#: 나도 그래. 프랑스어를 열심히 공부해야겠어.
#Person1#: 행운을 빌어.",#Person2#과 #Person1#는 프랑스어를 구사하는 여자의 말을 이해하지 못합니다. #Person2#은 프랑스어를 열심히 공부하기로 결심합니다.,프랑스어 이해
train_10339_ss,"#Person2#: 마리, 마이크야. 내 말 좀 들어봐. 제리랑 내일 밤에 볼링 치러 가려고 하는데, 갈 방법이 없어서 말이야. 네가 운전해주면 우리가 볼링비 낼게. 어때? 
#Person1#: 음, 재밌을 것 같긴 한데 지금 할 숙제가 너무 많아.
#Person2#: 아, 제발, 마리. 정말 재밌을 거야. 스트레스도 풀고 나면 공부도 더 잘할 걸?
#Person1#: 정말 안 돼. 월요일에 화학 시험이 있고, 화요일까지 제출해야 할 독후감도 있어. 정말 걱정돼서 제대로 놀 수 있을지 모르겠어. 그래도 생각해줘서 고마워. 미안, 도와줄 수 없겠네.
#Person2#: 아, 알겠어. 걱정 마.","마이크는 마리에게 볼링장에 갈 때 운전을 부탁하지만, 마리는 숙제가 많아 거절한다.",볼링장 운전 부탁
train_9969_ss,"#Person2#: 요즘은 주로 어떻게 제품을 판매하세요?
#Person1#: 지금은 인터넷으로 사업하고 있어요.
#Person2#: 아, 그래요? 그게 괜찮은 방법인가요?
#Person1#: 네, 아주 좋아요.
#Person2#: 어떤 장점이 있나요?
#Person1#: 굉장히 편리해요. 언제든지 웹사이트를 둘러보거나 고객에게 이메일을 보낼 수 있잖아요.
#Person2#: 맞아요, 다른 방법으로 하면 시간이 더 걸리죠.
#Person1#: 게다가 비용도 낮아요, 인터넷 요금만 내면 되는데, 그게 아주 저렴하죠.
#Person2#: 맞아요, 해외 전시회에 가려면 돈이 많이 들죠. 그런데 불편한 점은 없나요?
#Person1#: 솔직히, 가끔 전통적인 방법보다 안전하지 않을 때가 있어요.
#Person2#: 신뢰 문제 같은 게 있나요?
#Person1#: 네, 하지만 좋은 B2B 웹사이트를 선택하면 그런 문제는 피할 수 있어요.
#Person2#: 조언 좀 해주실 수 있나요?
#Person1#: 물론이죠, 유명한 웹사이트로 Alibaba 같은 곳이 있어요.
#Person2#: 감사합니다. 저도 나중에 인터넷으로 사업을 해볼까 해요.","#Person1#는 현재 인터넷을 통해 사업을 하고 있습니다. #Person1#는 이를 편리하고 비용이 저렴하다고 생각하며, 좋은 B2B 웹사이트를 선택하면 안전 문제를 피할 수 있다고 언급합니다.",인터넷 비즈니스
train_1043_ss,"#Person2#: 요즘 연애하는 게 재미없어. 공통점이 있는 사람을 찾기가 정말 어려운 것 같아.
#Person1#: 너무 실망하지 마. 조금 기다려봐. 너는 특별한 사람이니까 분명 좋은 인연을 만날 수 있을 거야.
#Person2#: 사실 혼자인 게 지쳐. 빨리 내 짝을 찾고 싶어. 어떻게 해야 할까?
#Person1#: 인터넷 매칭 서비스 사용해 볼래?
#Person2#: 그거 뭔데? 어떻게 하는 거야?
#Person1#: 전 세계 싱글을 연결할 수 있게 해주는 서비스야. 이상형을 찾는 데 도움이 될 거야.
#Person2#: 아, 어떤 사람에게는 좋을지도 모르겠다.
#Person1#: 광고에서 Dream Dates가 전 세계 수천 명의 싱글들을 연결해줬다고 하더라고!
#Person2#: 좀 못 믿겠네. 숫자를 부풀린 거 아니야?
#Person1#: 걔네들이 운영하는 방식을 보면, 지원자들 사진과 성격 설문지를 작성하게 하더라고.
#Person2#: 질문 몇 개로 사람 성격을 알 수 있다니, 못 믿겠어. 사람 성격은 복잡하고 자주 변하니까.
#Person1#: 그럼에도 불구하고 이 방식이 효과 있는 것 같아. 정보를 대형 컴퓨터 데이터베이스에 입력된대.
#Person2#: 컴퓨터로 최고의 데이트를 결정한다니 말도 안 돼!
#Person1#: 그래도 이렇게 약속하잖아. Dream Dates가 전문적인 데이팅 서비스를 제공하고, 당신에게 딱 맞는 파트너를 소개해준다고.
#Person2#: 그냥 구호뿐일 거야. 믿을 수 없어!
#Person1#: 그래도 무료 체험 회원 가입은 해볼 수 있대.
#Person2#: 그들이 돈을 줘도 난 안 할래!
#Person1#: 뭐, 굳이 믿을 필요는 없지. John한테 물어봐서 관심 있는지 알아보는 것도 방법이야.","#Person2#은 #Person1#에게 연애가 재미없고 혼자인 게 지쳤다고 말하며, #Person1#는 인터넷 매칭 서비스를 시도해보라고 제안하고 설명한다. #Person2#은 그 신뢰성에 대해 의문을 제기한다.",인터넷 매칭 서비스
train_12026_ss,"#Person2#: 야, Amy. 오늘 밤 Sarah랑 Pool이랑 만나려고 하는데, 다른 친구들도 몇 명 올 거야. 같이 나가서 밥 먹고 영화 보려는데 어때? 갈래?
#Person1#: 아, Stewart. 나도 가고 싶긴 한데, 내일 시험 준비해야 해서.
#Person2#: 아, 제발! 우리 6시 반쯤 저녁 먹고 7시 반에 영화 볼 예정이야. 10시 반이나 늦어도 11시 반까지는 집에 올 거야. 같이 가자!
#Person1#: 아이고... 그래도 안 갈래. 요즘 몸도 별로 안 좋아.
#Person2#: 그래서 그렇지, 너 자꾸 공부만 하니까. 제발, 좀 쉬자! Sarah 생일이기도 해. 영화 끝나고 작은 생일 파티도 할 거야. 우리 친구잖아, 같이 가자.
#Person1#: 아, 알겠어.
#Person2#: 좋아. 6시쯤 데리러 갈게.
#Person1#: 알겠어. 그때 보자. 근데 10시 반까지는 돌아와야 해.
#Person2#: 아, 밤 10시 반이나 자정이나 뭐가 달라. 6시에 보자.","Stewart가 Amy에게 Sarah와 Pool과 함께 외출하자고 초대합니다. 처음에는 망설이던 Amy는 Sarah의 생일이라는 것을 알고 초대를 수락하지만, 내일 시험이 있어서 10시 반까지 집에 돌아와야 한다고 합니다.",친구 초대
train_2722_ss,"#Person2#: 안녕, Natasha. 뛰러 가는 거 보니 오늘 출근 안 해도 되나 보네?
#Person1#: 버스 타는 대신 출근길에 뛰고 있어. 환경에도 좋잖아.
#Person2#: 난 출근할 때 운전해. 체력 관리는 헬스장에서 하고 있어.
#Person1#: 음, 뛰는 건 정말 자유로움을 느끼게 해줘. 매일 사무실에 앉아 있기 전에 필요한 거야.
#Person2#: 다음 달 큰 경주에 참가할 거야?
#Person1#: 그러고 싶어. 너도 참가할 거야?
#Person2#: 응, 하지만 출근길에 뛰는 걸로 훈련하진 않을 거야. 저녁에 집에 가면 공원을 몇 번 돌 거야.
#Person1#: 알겠어. 어쨌든, 이제 가야겠다. 안 그러면 늦겠어. 잘 가.","#Person1#는 출근길에 뛰며, #Person2#은 운전하면서 헬스장에서 체력을 관리합니다. 두 사람 모두 다음 달 큰 경주에 참가할 의향을 가지고 있습니다.",운동에 대한 대화
train_8629_ss,"#Person2#: 우리 한 달 넘게 밖에 안 나갔어. 오늘 저녁에 어디 좀 가자. 
#Person1#: 좋아, 어디로 갈까?
#Person2#: 신문에서 영화관이나 극장에서 뭐 하는지 확인해 봐. 
#Person1#: 이번 주에 새로운 연극이 시작됐대.
#Person2#: 난 콘서트가 좋은데.
#Person1#: 신문에 따르면 오늘 밤엔 콘서트가 없어.
#Person2#: 그럼 도시에 좋은 영화는 없어?
#Person1#: '타이타닉' 어때? 그거 재미있을 것 같아.
#Person2#: 좋아. 가자.",#Person2#이 오늘 저녁에 외출을 제안하고 #Person1#이 이에 동의한다. 그들은 '타이타닉'을 보기로 결정한다.,영화 관람 계획
train_2478_ss,"#Person2#: 와! 오늘 진짜 덥다! 아이스크림 콘 먹을래?
#Person1#: 아니, 아이스크림 가게 가자! 거기 더 다양한 맛이 많아. 특별한 네오폴리탄 아이스크림 먹고 싶어.
#Person2#: 그게 뭐야?
#Person1#: 세 가지 다른 맛이 섞인 거야. 초콜릿, 딸기, 그리고 캔디드 과일이 들어간 초록색 맛.
#Person2#: 아이스크림 바, 냉동 요구르트, 냉동 초콜릿 무스도 있어?
#Person1#: 당연하지! 진짜 이탈리아 젤라티와 프랑스 소르베도 있어. 베이크드 알래스카도 정말 잘해.
#Person2#: 바닐라 아이스크림 밀크셰이크도 좋을 것 같아. 넌 무슨 맛 좋아해?
#Person1#: 음... 난 럼 레이즌, 버터 피칸, 메이플 월넛, 딸기, 초콜릿, 바닐라 같은 전통적인 맛이 좋아. 그런데 요즘은 아시아에서 온 새로운 맛들도 있어. 녹차랑 두리안 같은 거.
#Person2#: 아! 얘기만 해도 살찔 것 같아!
#Person1#: 괜찮아. 먹고 나서 조깅하면 되지!","#Person1#가 네오폴리탄 아이스크림이나 냉동 요구르트 등이 있는 아이스크림 가게에 가자고 제안한다. #Person2#은 바닐라 아이스크림 밀크셰이크를 먹고 싶고, #Person1#는 전통적인 맛을 좋아한다.",아이스크림 선택
train_8540_ss,"#Person2#: 내일 내 일정 어떻게 돼, Lisa?
#Person1#: 음, 당신의 비행기는 오전 7시 10분에 터미널 2에서 출발해서 오전 8시 40분에 프랑크푸르트에 도착합니다.
#Person2#: 그다음에는?
#Person1#: 그다음에는 시내로 가는 셔틀버스를 타면 돼요.
#Person2#: 아, 맞아. 그리고 회의는 언제 시작해?
#Person1#: 오전 10시에 시작해서 오후 3시에 끝납니다. 중간에 짧은 점심시간이 있고요. 회의가 끝나면 오후 티타임을 가질 수 있어요. 돌아오는 비행기는 오후 5시에 출발합니다. 여기에는 오후 6시 30분에 도착합니다.
#Person2#: 좋네. 그럼 아내랑 저녁 먹을 수 있겠다.","#Person2#은 Lisa에게 내일 비행 일정, 회의 시간 및 돌아오는 시간에 대해 묻습니다.",업무 일정
train_10999_ss,"#Person2#: 어디가 안 좋으세요?
#Person1#: 몸이 안 좋아요, 의사 선생님. 열이 나요.
#Person2#: 먼저 체온을 재볼게요. 이렇게 된 지 얼마나 됐어요?
#Person1#: 어제부터 그랬어요.
#Person2#: 목이 마르세요?
#Person1#: 네.
#Person2#: 잠은 잘 주무세요?
#Person1#: 아니요, 어젯밤 거의 잠을 못 잤어요.
#Person2#: 음, 아마 독감인 것 같아요. 이 처방전을 약국에 가져가세요.
#Person1#: 네, 의사 선생님.
#Person2#: 약을 드시고 삼일 후에 다시 오세요.","#Person1#가 의사를 찾아가 열과 불면증 증상을 말하였고, 의사는 독감일 가능성이 있다고 진단하였습니다. 의사는 처방을 내리고 삼일 후에 재방문을 요청하였습니다.",의사 진료
train_3795_ss,"#Person2#: 어디가 문제인가요? 
#Person1#: 왼쪽 팔뚝에 베인 상처가 있어요. 
#Person2#: 어디 한번 볼까요. 어떻게 된 일이죠? 
#Person1#: 사고로 차에 치였어요. 
#Person2#: 많이 출혈했나요? 
#Person1#: 아니요, 많지는 않았어요. 
#Person2#: 음, 이건 그렇게 심각해 보이지 않네요. 간호사님, 봉합 세트 좀 가져다 주세요. 
#Person1#: 봉합해야 하나요? 
#Person2#: 네, 아마 세 개 정도면 될 것 같아요. 많이 아프진 않을 거예요. 자, 다 됐습니다. 그렇게 나쁘진 않았죠? 
#Person1#: 네, 그렇진 않았어요. 
#Person2#: 다행히 큰 손상은 없었네요. 5일 후에 다시 오실 수 있도록 예약 잡아드릴게요. 그때 실밥을 제거할 겁니다. 잘 가세요. 
#Person1#: 감사합니다, 의사 선생님. 안녕히 계세요.",#Person1#가 교통사고로 왼쪽 팔뚝에 상처를 입어 #Person2#이 이를 확인하고 봉합했습니다.,사고로 인한 팔 부상
